Season,Team,total_bat_WAR,weighted_wOBA,total_pit_WAR,weighted_FIP,weighted_xFIP
2014,KCR,19.500000000000004,0.3097584176632935,16.8,3.681059143029572,3.8436179843089913
2014,LAA,32.8,0.33169464285714284,14.2,3.5317477911646593,3.7117084337349406
2014,LAD,30.900000000000006,0.3398670678336981,20.6,3.2872638963842427,3.251393107701797
2014,MIA,17.1,0.31897001606282344,15.700000000000001,3.399018345387194,3.6795590051155416
2014,MIL,22.200000000000003,0.3280295912705751,10.7,3.8788201569100793,3.6489159625829815
2014,MIN,15.700000000000003,0.32304854368932046,14.500000000000002,3.6799280295662324,3.908930169227777
2014,NYM,19.700000000000003,0.3136294309254647,13.299999999999997,3.70762188758014,3.6935425674668263
2014,NYY,12.1,0.3049798153317586,16.299999999999997,3.3339380399165917,3.177944593386952
2014,OAK,18.5,0.31516601409553646,14.200000000000001,3.360746033413891,3.46436692234948
2014,PHI,11.9,0.3061951923076923,17.0,3.5498405447336663,3.6523297707291844
2014,PIT,32.699999999999996,0.3426792525524947,10.599999999999998,3.6395855625047098,3.65325973928114
2014,SDP,11.300000000000002,0.29457774641260887,11.9,3.4518864550737596,3.570703322902697
2014,SEA,18.60000000000001,0.30945626382465313,14.099999999999998,3.5707454940739183,3.560983238656287
2014,SFG,25.000000000000004,0.31961756479582326,8.200000000000003,3.5942351606805287,3.5540733459357274
2014,STL,18.5,0.319549637752105,16.5,3.483869405608061,3.7147223307037405
2014,TBR,21.099999999999994,0.3079597720415689,9.899999999999999,3.6192478302796522,3.718706934338564
2014,TEX,12.0,0.3070575393154486,7.6,4.256995577667221,4.281217062833979
2014,TOR,22.799999999999997,0.33434343801052824,15.900000000000002,3.814292582417582,3.912557234432235
2014,WSN,26.5,0.33164353074311587,24.0,3.1470245464247597,3.401545357524012
2015,ARI,20.199999999999996,0.3298641897565071,9.899999999999999,4.218886374656537,4.105922094714724
2015,ATL,11.3,0.30944558823529417,6.799999999999999,4.281548855388051,4.341705192629816
2015,BAL,18.8,0.32162865384615386,15.699999999999998,4.005920108435657,3.9428918832722055
2015,BOS,18.5,0.32820570771882784,12.199999999999998,4.070689523226449,4.105078441876484
2015,CHC,26.3,0.3292468690702087,22.899999999999995,3.1438480332274623,3.2405497190324954
2015,CHW,11.6,0.30464043948254477,17.2,3.800725604072561,3.8039614253961425
2015,CIN,16.4,0.3194156171284635,8.3,4.093275460512386,4.079788270167266
2015,CLE,19.400000000000002,0.32386448395490025,21.0,3.513533541341653,3.5122823712948517
2015,COL,11.199999999999998,0.33549866282657886,7.899999999999999,4.582684431090377,4.2923452202103265
2015,DET,15.099999999999998,0.32643215892053973,8.6,4.429892832563169,4.439198702192509
2015,HOU,25.200000000000003,0.32738649982375745,17.999999999999993,3.462236842105263,3.5509632253711203
2015,KCR,21.299999999999997,0.32034115972963356,12.7,4.00190045617465,4.2715257412838055
2015,LAA,19.700000000000003,0.31578806907378343,12.7,3.9920786557543275,4.229305424784531
2015,LAD,26.999999999999993,0.33469986357435194,21.1,3.0395701034605778,3.1834855511951474
2015,MIA,19.499999999999996,0.31816754953894444,8.5,4.002664959016394,4.150279713114753
2015,MIL,8.999999999999998,0.31060654205607474,7.3999999999999995,4.1927417899675214,4.0003626849512814
2015,MIN,12.800000000000002,0.30680589045814677,15.500000000000002,4.042428549238895,4.196548617583099
2015,NYM,21.7,0.31911645517805964,18.4,3.4647718099968956,3.496980751319466
2015,NYY,20.900000000000002,0.3249516401758539,19.199999999999996,3.8123514006824855,3.576420125386875
2015,OAK,9.599999999999998,0.30724369903632326,11.500000000000002,3.8815083333333336,3.911839583333333
2015,PHI,8.099999999999998,0.30981743869209805,7.500000000000001,4.412000923787529,4.369501154734412
2015,PIT,26.5,0.32694598649662415,16.5,3.4189910434050375,3.61502028630483
2015,SDP,16.400000000000002,0.30900096302003077,9.299999999999999,3.927652762813607,3.7002116361397572
2015,SEA,18.700000000000003,0.3232568176937943,9.1,3.9883349970053903,3.807444599720503
2015,SFG,28.700000000000003,0.3301402090317491,8.8,3.8710027142303223,3.9440977122915872
2015,STL,22.999999999999996,0.32101207906295753,19.200000000000003,3.4503871525051046,3.6817881262761123
2015,TBR,18.999999999999996,0.3157555214134819,16.5,3.721239808153477,3.8541910471622702
2015,TEX,20.499999999999993,0.3251180784745141,10.6,4.202818080357143,4.375655691964287
2015,TOR,32.60000000000001,0.3536451677717501,10.7,4.133258259574096,4.207614582420471
2015,WSN,17.8,0.3235717057682131,21.099999999999994,3.4178221942982807,3.557533181496898
2016,ARI,18.700000000000003,0.33781606765327693,10.5,4.396587027772987,4.212571157495257
2016,ATL,14.700000000000001,0.3223228382386494,6.299999999999999,4.396633754729169,4.4759998154470795
2016,BAL,21.0,0.3272078661376574,15.2,4.258036864856048,4.326684609738194
2016,BOS,32.4,0.35369834710743797,18.099999999999994,3.842329881656805,4.1352498356344505
2016,CHC,34.099999999999994,0.34381849973771644,18.4,3.664666825889659,3.699239710214154
2016,CHW,17.699999999999996,0.3189910984511305,18.9,3.685247072831911,4.023545346298869
2016,CIN,13.4,0.3237682878608145,4.300000000000001,4.989771262886599,4.68546875
2016,CLE,23.0,0.3289522986519185,16.899999999999995,3.9152549019607847,3.7962454901960783
2016,COL,23.399999999999995,0.3524316169828365,13.2,4.328391608391609,4.222723299427845
2016,DET,20.0,0.33417816877348816,18.500000000000004,4.113359102622405,4.2655752614824936
2016,HOU,27.0,0.3242669218722812,17.299999999999997,3.8157935668982175,3.821989580187254
2016,KCR,14.1,0.3093200481017007,11.1,4.436011998500189,4.319370828646419
2016,LAA,19.199999999999996,0.3203497465604634,7.099999999999999,4.3949214591717505,4.539945475788653
2016,LAD,25.599999999999998,0.33387866273353,18.900000000000002,3.3668479214172953,3.63325907735485
2016,MIA,21.6,0.32033375451263535,17.4,3.7009199161425577,4.04969895178197
2016,MIL,14.2,0.3288965593295104,10.200000000000001,4.345784868304754,4.411153438218137
2016,MIN,14.699999999999998,0.3207440087145969,9.599999999999998,4.4320878391197125,4.2243350407892235
2016,NYM,18.7,0.3245406746031746,22.1,3.406599736413675,3.701683851461354
2016,NYY,13.799999999999999,0.30893804471390673,14.399999999999999,4.192200153521397,3.7569199769717905
2016,OAK,8.9,0.31524872603736953,11.100000000000001,4.167914033994837,4.182528254872297
2016,PHI,9.399999999999999,0.30832914216183327,14.700000000000001,4.173567508232711,4.062622646288947
2016,PIT,23.799999999999997,0.33257140326009926,7.1000000000000005,4.15652947845805,4.240891156462585
2016,SDP,11.1,0.31385391487125597,4.000000000000001,4.2442103004291845,4.2826394849785405
2016,SEA,24.1,0.32876609078590785,12.9,4.057630509199829,3.99548566538297
2016,SFG,20.7,0.3261431091942757,13.299999999999999,3.73134238663857,3.9292476391165225
2016,STL,24.6,0.3382273441592457,16.8,3.8114044068551083,3.812184138289191
2016,TBR,15.7,0.31509210264571313,11.200000000000001,4.044235618959963,4.035294983893235
2016,TEX,14.9,0.3256286886847762,14.800000000000002,4.359136863291531,4.341406564483666
2016,TOR,25.7,0.33381265995563897,16.5,3.915231521929058,4.022748558448367
2016,WSN,19.9,0.3294044625464848,22.1,3.545458606083943,3.8029595687331543
2017,ARI,18.10000000000001,0.333204966641957,22.599999999999998,3.6576568236233054,3.7093870710295307
2017,ATL,15.099999999999998,0.32932554257095165,6.0,4.561810966152723,4.773945807864245
2017,BAL,11.0,0.320459204070507,10.2,4.752780472290689,4.594835016299596
2017,BOS,16.299999999999997,0.31751715771230504,23.200000000000003,3.6223267364560248,3.7986177122335127
2017,CHC,26.100000000000005,0.3438794871794872,14.6,4.214384537131233,4.108998356678928
2017,CHW,14.900000000000002,0.3157758372714197,-3.000000000000001,5.848476039892969,5.345790561907078
2017,CIN,23.799999999999997,0.33860658609213523,6.1,4.966086097267571,4.550759580683966
2017,CLE,28.3,0.33896478030432553,28.3,3.3326474136630964,3.3679052933192577
2017,COL,16.7,0.3458691452524148,17.799999999999994,4.300267006675168,4.252580814520365
2017,DET,4.999999999999998,0.30807405866444776,9.1,4.702843650645222,4.848885356274546
2017,HOU,36.300000000000004,0.35472634361233485,18.099999999999998,3.8478860167216387,3.7235828794968175
2017,KCR,13.600000000000001,0.31763403944485025,14.4,4.2477211491640965,4.521253043337121
2017,LAA,16.900000000000002,0.3159686872741871,9.999999999999998,4.414913655125937,4.350679807935305
2017,LAD,31.5,0.3464030016675931,20.700000000000003,3.529750270540248,3.6203363023391333
2017,MIA,26.9,0.3395557333333334,5.800000000000001,4.6522267716535435,4.918659842519685
2017,MIL,21.299999999999997,0.33312340506570176,17.6,4.056114214255939,4.211865777407254
2017,MIN,28.700000000000003,0.33095326494056343,9.6,4.464766312316715,4.577851906158357
2017,NYM,13.9,0.3284975759122225,8.799999999999995,4.479085029320455,4.386842014487755
2017,NYY,28.400000000000002,0.339270836913559,20.699999999999996,3.8062594958563545,3.7319544198895027
2017,OAK,14.799999999999999,0.3311653171390013,5.4,4.721641048422922,4.740854731230564
2017,PHI,11.9,0.32450679099939184,13.100000000000001,4.40231483200297,4.3681585297939485
2017,PIT,11.8,0.31720096403411197,16.299999999999997,4.132750881417147,4.241534955714163
2017,SDP,7.8999999999999995,0.3052397614314115,7.4,4.536431901597063,4.184387461561353
2017,SEA,23.700000000000003,0.32745775022143486,8.700000000000003,4.564248378481495,4.589646127432278
2017,SFG,11.8,0.31362322525958886,11.100000000000001,4.2465017475728155,4.561097475728156
2017,STL,26.4,0.34260044559970293,14.999999999999998,3.875638412017168,4.036981402002861
2017,TBR,18.500000000000004,0.3221981399110391,13.9,4.129218945487041,4.28663181411975
2017,TEX,12.8,0.32959029054799555,10.4,4.777597889475146,4.929999074331205
2017,TOR,10.200000000000001,0.31634240609689707,16.1,4.026017499294383,4.193380374447266
2017,WSN,24.5,0.3499094744917529,21.299999999999997,3.8089904712850893,3.9934492231092795
2018,ARI,20.599999999999998,0.31938996444093243,14.0,3.7089437779346044,3.6849368775974285
2018,ATL,27.400000000000002,0.33524817784256555,13.900000000000002,3.8416445530726255,4.018779678770949
2018,BAL,-1.3000000000000007,0.2913696682464455,7.199999999999999,4.80745965445225,4.6808477311562555
2018,BOS,31.700000000000003,0.3419487620357634,17.5,3.748137224464452,3.856577926109904
2018,CHC,25.900000000000002,0.3321507365536142,10.799999999999999,4.224005159357577,4.343308646084713
2018,CHW,11.799999999999999,0.3086632034632035,7.899999999999999,4.812743764172337,4.960218908076053
2018,CIN,18.400000000000006,0.3335469411312043,8.000000000000002,4.5596039349871695,4.154521813515826
2018,CLE,24.7,0.330184302036761,22.500000000000004,3.6601897890361537,3.5857540585052146
2018,COL,15.899999999999999,0.3371637915380425,16.599999999999998,4.056409672203439,3.920858444803762
2018,DET,3.5000000000000004,0.29653221083455344,9.7,4.468777296216036,4.48144690781797
2018,HOU,32.9,0.33181485950698153,26.2,3.2396272127212726,3.3588531353135327
2018,KCR,7.699999999999999,0.30913514827418576,7.7,4.566658047328006,4.574692054536908
2018,LAA,17.5,0.32026876934984516,13.200000000000001,4.118303249097473,4.03525060868105
2018,LAD,31.599999999999998,0.3496936313291139,19.2,3.4696384216318186,3.4414423832730714
2018,MIA,9.9,0.2931496955700189,4.4,4.439020491803278,4.572083606557377
2018,MIL,25.400000000000002,0.33738796549547656,13.500000000000002,3.995323653037829,3.9791830340084062
2018,MIN,11.200000000000001,0.3158851707540683,10.6,4.138399057008144,4.2137269609944275
2018,NYM,13.3,0.3190574953445065,19.7,3.6688267462092963,3.8577520921368795
2018,NYY,26.599999999999994,0.3382222828062522,20.599999999999998,3.4941478892669906,3.5329255955118177
2018,OAK,30.0,0.333085851876453,12.100000000000001,4.116579332931138,4.242250280099975
2018,PHI,11.799999999999999,0.31757857280246193,19.9,3.662497019788604,3.710504649129778
2018,PIT,19.200000000000003,0.3269929321486268,15.2,3.922182196339434,4.1032678868552415
2018,SDP,13.200000000000001,0.30528841951930075,10.4,3.990152279340446,3.9702609117361787
2018,SEA,18.4,0.31596312849162006,16.799999999999997,3.928454932043692,3.9575927624447593
2018,SFG,7.300000000000001,0.29582283384301733,14.700000000000005,3.90200257517231,4.169484208134516
2018,STL,17.3,0.32585868535707513,14.700000000000001,3.8848921866032633,4.159052225957202
2018,TBR,17.5,0.3190521855486173,12.9,3.7440999514798636,4.006352256186317
2018,TEX,11.6,0.3180840308001339,8.399999999999999,4.692850450872467,4.514049654526292
2018,TOR,12.799999999999999,0.3169985661614092,5.700000000000001,4.603760024676125,4.6491610117211595
2018,WSN,23.200000000000003,0.3378537977174341,16.1,3.7552023600041404,3.8502618776524167
2019,ARI,23.799999999999997,0.33154696621263047,9.299999999999999,4.331327761420837,4.305203723050623
2019,ATL,26.4,0.3449253731343285,12.100000000000001,4.222377294866991,4.296854627201198
2019,BAL,5.600000000000001,0.31357163401042604,5.800000000000001,5.469488023952096,5.169689620758484
2019,BOS,30.1,0.34449114541023557,17.5,4.089600030648993,4.250494215002683
2019,CHC,23.599999999999998,0.3428436595251882,19.0,3.9978046557865965,4.145565404688923
2019,CHW,14.800000000000002,0.32041684050824953,13.4,4.798702296314456,4.715662335539756
2019,CIN,13.2,0.32673644050319656,17.799999999999994,4.051528521321764,3.9418072733985605
2019,CLE,25.5,0.32738817431368783,18.8,3.9171556700115433,4.186292513986323
2019,COL,13.399999999999997,0.3403791970802919,7.199999999999999,5.118413206369028,4.664410708710584
2019,DET,0.5999999999999994,0.28941700256504216,10.699999999999998,4.69249051724138,4.643661206896552
2019,HOU,41.6,0.3678078699427305,23.500000000000004,3.747129466431662,3.691256208940875
2019,KCR,8.200000000000001,0.31264037405976824,7.199999999999999,4.750968834688345,4.8844134727061554
2019,LAA,17.5,0.32725763216679077,9.4,4.839017137491196,4.676765787620315
2019,LAD,33.9,0.3507621263647754,25.799999999999997,3.6366336633663368,3.815798079807982
2019,MIA,4.300000000000001,0.29966219739292366,5.1000000000000005,4.885987406461033,5.060135061142543
2019,MIL,23.100000000000005,0.33539423076923075,12.200000000000001,4.253191412916553,4.2594763316266935
2019,MIN,32.0,0.34866404872575735,21.900000000000002,3.8856212303980704,4.143246596587972
2019,NYM,23.8,0.3413442530887309,20.0,3.6860316002204665,3.8653288627595077
2019,NYY,30.199999999999996,0.35236477090390433,18.099999999999998,4.353944004869141,4.210318015824711
2019,OAK,25.5,0.3341035842293906,16.2,4.135043502152213,4.610367249748146
2019,PHI,17.900000000000002,0.32360681691190163,8.0,4.76879495562821,4.407793554413825
2019,PIT,13.4,0.32330487580496775,9.100000000000001,4.619742438130156,4.641274977085243
2019,SDP,11.499999999999998,0.3128585719890153,15.999999999999998,3.995306669047406,4.167417194893314
2019,SEA,15.299999999999999,0.3174668680385123,4.0,5.042741596638655,4.929017273576097
2019,SFG,11.1,0.3149232381451401,8.1,4.436002802241793,4.568617894315452
2019,STL,20.6,0.3231944692239072,14.899999999999999,4.254309384055278,4.320452485325804
2019,TBR,22.900000000000006,0.3232429090909091,21.500000000000004,3.6038228495955087,3.8123105497771173
2019,TEX,9.1,0.3213108974358974,16.0,4.392395192307693,4.671910576923077
2019,TOR,10.7,0.3144319355505061,3.9000000000000004,4.845736112909491,4.925124951443739
2019,WSN,27.8,0.3500078754922183,22.9,3.8392566947526485,4.05221489947443
2021,ARI,10.6,0.3145272226050999,6.8,4.54367231638418,4.6629894798363525
2021,ATL,23.0,0.34218507598094805,17.400000000000002,3.834150554675119,3.9036719492868457
2021,BAL,7.100000000000003,0.31257996801279486,8.299999999999999,4.9769300587293115,4.717184552411462
2021,BOS,20.7,0.3367895919131411,20.900000000000002,3.774018119490695,3.9246180215475017
2021,CHC,11.7,0.315703951191168,1.6,5.018506593798265,4.5372793156706654
2021,CHW,21.3,0.3343097886540601,26.999999999999996,3.625627465185543,3.7367866054898173
2021,CIN,19.400000000000002,0.3425830265095729,15.999999999999998,4.206384686346862,4.0298339483394825
2021,CLE,15.000000000000002,0.3070421645997745,9.4,4.462348941430999,4.249437490341523
2021,COL,11.5,0.3258293040293041,14.099999999999998,4.355449756564771,4.287279910607391
2021,DET,11.700000000000001,0.3078758807588076,8.999999999999998,4.609057460466573,4.611487396273681
2021,HOU,32.6,0.34216702203269367,16.8,3.9889155948553054,4.041532154340836
2021,KCR,13.799999999999997,0.3098438603373872,12.600000000000001,4.368242995130519,4.514515047497406
2021,LAA,13.299999999999999,0.31844363193174896,12.0,4.158571428571428,4.1024543462381295
2021,LAD,27.799999999999997,0.3441337972166998,22.5,3.464998622209975,3.7258675484522827
2021,MIA,6.499999999999998,0.30073557015485686,16.099999999999998,3.6885179467387106,3.9610111925897327
2021,MIL,14.099999999999998,0.3164974139869575,26.199999999999996,3.2525786380919453,3.4464794331144133
2021,MIN,20.6,0.31751207642393653,5.800000000000001,4.483220263828843,4.309629752799024
2021,NYM,18.200000000000006,0.31772398282559805,16.600000000000005,3.785278941976344,3.731590760920182
2021,NYY,17.700000000000003,0.3217234369006521,20.7,3.6981204266948775,3.8634347174468835
2021,OAK,22.999999999999996,0.32063543276661516,14.9,3.9638768759076974,4.293949491689527
2021,PHI,19.5,0.32722981366459636,18.0,3.6827429451988825,3.7412944235769996
2021,PIT,7.900000000000002,0.2988739348370927,2.800000000000001,4.782536844386649,4.584450585175553
2021,SDP,23.099999999999998,0.32721136970621906,12.9,4.061056943543154,3.9653463659961066
2021,SEA,12.200000000000001,0.3055961832061069,11.700000000000001,4.228049080917188,4.477093992798939
2021,SFG,33.2,0.3434527566363468,21.499999999999993,3.40735433715221,3.777158756137479
2021,STL,26.1,0.32306154127100073,12.100000000000001,4.086249881595149,4.428855735530927
2021,TBR,31.0,0.328253209700428,14.499999999999998,3.681377195717701,3.816320548799501
2021,TEX,9.299999999999999,0.28937586274896465,3.0,4.885533088235294,4.562891135620914
2021,TOR,31.3,0.3521430192962543,13.1,4.0427565982404685,3.8815416841223285
2021,WSN,10.5,0.32737141431778494,3.1,4.8866125083463166,4.494827509459158
2022,ARI,15.899999999999999,0.3021369699382839,6.6000000000000005,4.310687294389616,4.252973237307727
2022,ATL,30.400000000000006,0.33606411398040964,21.5,3.2550435223527416,3.402803177554297
2022,BAL,20.400000000000002,0.3088408700629652,10.1,4.057720375405665,4.074484694325059
2022,BOS,17.0,0.32899913250921703,12.0,3.9648516107212313,3.957134522702291
2022,CHC,18.5,0.31277397783721816,8.899999999999999,4.167995810720745,4.00426830429401
2022,CHW,13.700000000000001,0.3088571176262805,17.900000000000002,3.699270189887897,3.8845229924502416
2022,CIN,2.5,0.29775321336760924,6.300000000000001,4.6897709623513215,4.351885382876241
2022,CLE,25.7,0.31480600193610836,19.200000000000003,3.5626023262661954,3.670200971731449
2022,COL,9.1,0.3122850594227504,10.100000000000001,4.403634687892754,4.270242982823628
2022,DET,3.9000000000000004,0.28126747720364736,9.799999999999999,4.044704312286262,4.235912086078906
2022,HOU,31.7,0.33834185864896527,24.799999999999997,3.2519431756599833,3.4698645196253
2022,KCR,7.099999999999998,0.3027509285558226,9.200000000000001,4.31405041031653,4.383387204823312
2022,LAA,14.299999999999999,0.31495610483699127,15.300000000000002,3.726895980870044,3.840771636162972
2022,LAD,34.7,0.33786746771879483,22.8,3.3403968910203403,3.581797585579625
2022,MIA,9.1,0.29323529411764704,15.2,3.8062436336311256,3.691231527093597
2022,MIL,22.900000000000002,0.318218595954445,16.599999999999994,3.6875335653903525,3.594786176031824
2022,MIN,22.900000000000002,0.32211971086036667,12.0,3.866335204490778,3.9763842109952776
2022,NYM,32.2,0.33453277278807564,22.4,3.289250793134304,3.295539738062312
2022,NYY,33.8,0.33404422514619886,17.7,3.471048832650152,3.5200267332026387
2022,OAK,4.499999999999999,0.2786890030832477,2.3,4.488889913332104,4.506440162271805
2022,PHI,20.2,0.3228116720372359,22.200000000000003,3.4524187550525465,3.5892101859337098
2022,PIT,7.0,0.2931996284062758,6.8,4.2117308934338,4.216333692142088
2022,SDP,21.099999999999994,0.31506109107303876,17.6,3.797310853368155,3.8187956064213844
2022,SEA,24.5,0.31394733965014576,13.400000000000002,3.7736466774716373,3.8365907617504047
2022,SFG,15.8,0.31539711974748474,18.999999999999996,3.3503073266677594,3.544636944763154
2022,STL,30.900000000000002,0.33245659907506225,11.799999999999999,3.904599982358649,4.014974861074358
2022,TBR,15.500000000000002,0.3087643442622951,15.8,3.530076646043032,3.6050715670883737
2022,TEX,17.400000000000002,0.3063373687021542,10.9,4.008128873351343,4.055602256475448
2022,TOR,31.7,0.3351534241727128,16.200000000000003,3.6342688343249816,3.7676250733260708
2022,WSN,3.5999999999999996,0.29305738498789347,1.7000000000000002,4.807826015186531,4.336663915483658
2023,ARI,20.600000000000005,0.3242360353582847,12.7,4.24105507345992,4.253526935303721
2023,ATL,41.9,0.36347611839892363,16.4,3.953972904594793,4.023595854076552
2023,BAL,23.599999999999998,0.3235085439658242,18.0,3.9218529053230395,4.025607476635513
2023,BOS,15.000000000000002,0.3294653465346534,14.700000000000001,4.20570509117914,4.01470995956762
2023,CHC,26.1,0.3282567334254144,16.799999999999997,4.074839242197942,4.085141105259022
2023,CHW,4.9,0.29851938610662365,6.9,4.533186882755127,4.676126867561408
2023,CIN,16.400000000000002,0.32914688970203865,13.4,4.520180850087212,4.504643348939687
2023,CLE,14.299999999999995,0.3022526041666666,13.5,4.036097498505934,4.4148023563561845
2023,COL,3.7,0.3088738658995353,5.8999999999999995,5.066305296568141,5.048865304503075
2023,DET,11.999999999999998,0.30486761017556424,13.200000000000001,4.102709280781539,4.193563247431363
2023,HOU,28.0,0.3368886827458256,13.899999999999997,4.284109406792925,4.276213022382219
2023,KCR,13.100000000000001,0.3063896279159437,3.5,4.9436101378182675,4.79650081756599
2023,LAA,18.6,0.3388664201525307,11.199999999999998,4.516820697288323,4.5251835454713145
2023,LAD,30.8,0.34631372549019607,15.2,4.112075124286505,4.107359602283189
2023,MIA,8.599999999999996,0.30966207168176446,17.7,3.999120550161812,3.9290453074433658
2023,MIL,18.699999999999996,0.30874128868989686,17.000000000000007,4.043288455586504,4.029890126895697
2023,MIN,23.400000000000002,0.32980795587497913,20.8,3.680070269365902,3.8095959511460595
2023,NYM,17.5,0.31837832512315273,7.800000000000001,4.414635717458907,4.453424033762772
2023,NYY,12.6,0.30874070450097846,14.200000000000001,4.187176899142446,4.174792441375124
2023,OAK,4.8,0.2936805849528574,3.7,4.807240559024681,5.025670532262861
2023,PHI,22.199999999999992,0.3317476871320437,23.400000000000002,3.7839877976442673,3.8022667570544875
2023,PIT,12.599999999999998,0.31342750156022464,10.6,4.21256003297949,4.40259095125219
2023,SDP,24.9,0.32775216510042376,18.700000000000003,3.8906648247280273,4.038490761526506
2023,SEA,28.200000000000003,0.32866875114953104,18.8,3.6151272791332687,3.7773196511935168
2023,SFG,14.8,0.31041010933859114,15.200000000000003,3.8961361346956394,3.8434465390703703
2023,STL,18.9,0.32871222364333996,8.8,4.518431166649165,4.597452483461094
2023,TBR,31.799999999999994,0.33888086271824713,17.3,3.5737376981249342,3.647434994302289
2023,TEX,35.00000000000001,0.3428913592723598,11.6,4.286443176831944,4.3329118034225536
2023,TOR,24.699999999999996,0.3258790915163661,18.399999999999995,3.9794675762565674,3.9654238218458415
2023,WSN,7.9,0.3083664093391075,5.1000000000000005,5.118666029926774,4.75117717287488
2024,ARI,33.9,0.33890607356715147,13.100000000000001,3.9057662042670565,4.004370893161353
2024,ATL,16.8,0.31819192734611507,24.1,3.2427185813415575,3.3875875096376267
2024,BAL,27.6,0.3271365749016804,14.199999999999998,3.787976178459674,3.949446855758554
2024,BOS,23.099999999999994,0.32925133788521865,15.499999999999998,3.9457477060428205,3.864366371827725
2024,CHC,23.100000000000005,0.3188001994017946,11.999999999999998,4.0930394586351495,4.083720930232558
2024,CHW,-3.1,0.274932970156324,6.8999999999999995,4.584137228260869,4.5976052989130425
2024,CIN,11.7,0.308238484398217,15.099999999999998,4.136712560182447,4.225852690261002
2024,CLE,22.299999999999997,0.3083218042431806,12.200000000000003,4.002552889037545,4.004822309557656
2024,COL,5.5,0.3102800147085861,3.8,4.962255639097745,4.605508373205743
2024,DET,16.700000000000003,0.3045788002580091,13.8,3.683838715734134,3.8194104393541113
2024,HOU,26.3,0.3262166726554078,13.900000000000002,3.9547599462816843,3.91419086788652
2024,KCR,21.1,0.3102455547652916,18.700000000000006,3.7330242521612735,3.9783979802616494
2024,LAA,8.800000000000002,0.3022664785325539,6.3999999999999995,4.579340206185566,4.4726941580756
2024,LAD,32.00000000000001,0.3419878154917319,13.1,4.016921370967742,3.793560483870967
2024,MIA,7.700000000000001,0.30211243307555025,5.1,4.570162212626911,4.323415801143656
2024,MIL,28.6,0.3211935862995299,10.1,4.087024231395461,4.077570156115315
2024,MIN,21.900000000000002,0.3159733727810651,18.200000000000003,3.7982865892972284,3.729269825918762
2024,NYM,25.700000000000003,0.3237284272790536,13.399999999999999,3.9919178541492024,4.023864207879296
2024,NYY,32.0,0.33201857265692175,14.199999999999998,3.945925386715195,4.00821838034577
2024,OAK,14.600000000000001,0.30500557394182193,11.5,4.120368495310814,4.440777657896922
2024,PHI,25.400000000000002,0.3294585065991683,22.300000000000004,3.6085424430641826,3.477795445134576
2024,PIT,8.6,0.301745275888133,13.5,3.8822840814821644,4.074768181399207
2024,SDP,25.2,0.32805806822537364,17.3,3.7400150125104257,3.8955938281901576
2024,SEA,17.300000000000004,0.30140978005551994,16.8,3.620282448438664,3.6722190010767832
2024,SFG,18.5,0.3085118691402354,12.7,3.7092586617500194,3.713952523622955
2024,STL,19.1,0.3122493349884731,14.500000000000004,3.872957140622556,3.8816134834975755
2024,TBR,12.8,0.2912369354457319,9.799999999999999,3.9568154570755723,3.9566313423249833
2024,TEX,19.2,0.30589458272327963,12.6,3.982609831623766,3.9962531449583896
2024,TOR,17.2,0.31264573570759135,7.200000000000001,4.421728833629366,4.229575685810144
2024,WSN,8.5,0.2989731170336037,15.299999999999999,3.9366580331849454,4.028350465398624
2025,ARI,23.699999999999996,0.3279440630048466,6.8999999999999995,4.275490562327959,4.177766417616987
2025,ATH,20.4,0.3267767662053897,7.200000000000001,4.603896237921005,4.5141026362698184
2025,ATL,20.9,0.31970879025239335,12.3,3.859648322402814,3.7705028039159787
2025,BAL,9.6,0.303990705055543,8.299999999999999,4.343726736793434,4.153945208646398
2025,BOS,22.6,0.31982090876819314,17.8,3.655444673282157,3.8526867627785055
2025,CHC,31.900000000000006,0.328755433852473,13.8,4.057009928612456,4.143023713793386
2025,CHW,9.000000000000002,0.3069591586685726,7.800000000000001,4.542445237865483,4.5564566245295754
2025,CIN,12.7,0.3106350096711799,20.000000000000004,3.826159359190557,4.031091905564924
2025,CLE,13.699999999999998,0.29352555301296723,16.0,3.934348180538057,4.082151485955682
2025,COL,-1.1,0.30317579670901895,1.6,5.246656127157751,4.851904802597846
2025,DET,22.4,0.3200231614539307,15.400000000000002,3.8254510921177594,3.782075455408789
2025,HOU,19.3,0.31656872951609794,17.3,3.7748339615867885,3.7097810087955483
2025,KCR,12.4,0.30858721864951766,15.200000000000001,4.040779920368492,4.150967288625186
2025,LAA,10.199999999999998,0.31071860334146795,7.1,4.697325539568346,4.428461330935252
2025,LAD,29.3,0.33666701316701314,20.2,3.6355882088613276,3.750919385279051
2025,MIA,14.899999999999999,0.3117261580381472,9.8,4.131533254357759,4.129476222711119
2025,MIL,26.299999999999997,0.3259656880733945,18.999999999999996,3.647560067681894,3.887212351945854
2025,MIN,11.399999999999999,0.3160301441677588,10.9,4.059262445515026,4.196464785501261
2025,NYM,29.499999999999996,0.3316930006930007,13.900000000000002,3.8371618519227093,3.9443581404247183
2025,NYY,33.3,0.347490685476578,17.100000000000005,3.8200757328990234,3.929691368078176
2025,PHI,26.100000000000005,0.3287659538642869,23.4,3.564699342692526,3.5941467175200836
